click_id,sku,query_id,position,clicked,converted,price_rwf
CLK-003730,GN-JEW-0483,Q-0055,1,1,0,13150
CLK-003731,GN-BAS-0422,Q-0075,5,1,0,4557
CLK-003732,RW-LEA-0339,Q-0086,1,0,0,17855
CLK-003733,RW-HOM-0274,Q-0066,1,1,0,26671
CLK-003734,RW-JEW-0173,Q-0100,1,1,0,17812
CLK-003735,RW-LEA-0080,Q-0064,2,1,0,71875
CLK-003736,RW-HOM-0334,Q-0096,1,1,0,27479
CLK-003737,GN-HOM-0452,Q-0073,4,0,0,11009
CLK-003738,RW-APP-0122,Q-0047,12,0,0,29044
CLK-003739,RW-LEA-0057,Q-0079,2,0,0,17911
CLK-003740,GN-JEW-0467,Q-0102,1,1,1,11601
CLK-003741,RW-JEW-0306,Q-0110,1,1,0,23002
CLK-003742,RW-HOM-0362,Q-0111,4,1,0,37635
CLK-003743,RW-BAS-0065,Q-0069,2,1,0,13981
CLK-003744,RW-BAS-0296,Q-0068,3,0,0,12224
CLK-003745,RW-HOM-0040,Q-0051,2,0,0,36743
CLK-003746,RW-JEW-0367,Q-0061,4,1,0,41030
CLK-003747,RW-LEA-0348,Q-0030,7,1,0,35458
CLK-003748,RW-APP-0311,Q-0114,1,1,0,11995
CLK-003749,RW-JEW-0093,Q-0013,3,1,0,48222
CLK-003750,RW-LEA-0245,Q-0114,1,1,1,72199
CLK-003751,GN-APP-0465,Q-0026,1,1,0,4031
CLK-003752,GN-BAS-0471,Q-0043,3,0,0,2345
CLK-003753,GN-BAS-0446,Q-0030,8,1,0,7070
CLK-003754,RW-APP-0237,Q-0024,2,1,0,30421
CLK-003755,RW-BAS-0166,Q-0081,2,1,0,10492
CLK-003756,RW-BAS-0242,Q-0102,1,1,0,22572
CLK-003757,RW-HOM-0251,Q-0006,4,0,0,30813
CLK-003758,RW-APP-0077,Q-0097,6,1,1,18669
CLK-003759,RW-BAS-0283,Q-0056,1,1,0,4256
CLK-003760,GN-APP-0465,Q-0022,1,1,0,4031
CLK-003761,GN-HOM-0478,Q-0037,3,1,1,8570
CLK-003762,RW-BAS-0059,Q-0012,1,1,0,6834
CLK-003763,GN-JEW-0483,Q-0045,3,1,0,13150
CLK-003764,GN-LEA-0499,Q-0081,5,1,0,7158
CLK-003765,RW-BAS-0346,Q-0091,4,0,0,12210
CLK-003766,RW-APP-0018,Q-0082,1,1,0,19132
CLK-003767,RW-HOM-0149,Q-0093,1,1,0,33834
CLK-003768,RW-JEW-0240,Q-0078,6,1,0,23867
CLK-003769,RW-JEW-0165,Q-0038,2,1,0,24388
CLK-003770,RW-LEA-0182,Q-0093,2,1,0,22103
CLK-003771,RW-LEA-0236,Q-0061,1,1,0,69355
CLK-003772,RW-BAS-0125,Q-0075,3,0,0,5502
CLK-003773,GN-JEW-0421,Q-0097,2,1,1,12688
CLK-003774,RW-JEW-0030,Q-0116,11,0,0,48612
CLK-003775,RW-HOM-0362,Q-0015,6,0,1,37635
CLK-003776,GN-LEA-0434,Q-0029,1,0,0,24120
CLK-003777,RW-HOM-0100,Q-0023,2,0,0,29422
CLK-003778,RW-BAS-0102,Q-0113,5,0,0,14497
CLK-003779,RW-BAS-0242,Q-0003,2,0,0,22572
CLK-003780,RW-JEW-0074,Q-0013,1,1,0,9737
CLK-003781,RW-LEA-0092,Q-0082,4,1,0,74562
CLK-003782,RW-BAS-0081,Q-0096,8,1,1,22560
CLK-003783,GN-LEA-0402,Q-0015,20,0,0,10720
CLK-003784,RW-HOM-0241,Q-0113,1,1,0,20620
CLK-003785,GN-LEA-0482,Q-0087,1,1,0,9766
CLK-003786,RW-LEA-0028,Q-0109,2,0,0,38517
CLK-003787,RW-HOM-0304,Q-0010,2,0,1,16694
CLK-003788,RW-HOM-0342,Q-0030,1,1,0,14307
CLK-003789,RW-APP-0032,Q-0101,2,0,0,18673
CLK-003790,RW-APP-0394,Q-0104,2,1,0,31142
CLK-003791,RW-APP-0394,Q-0066,18,0,0,31142
CLK-003792,RW-JEW-0163,Q-0012,3,1,0,38465
CLK-003793,RW-HOM-0156,Q-0010,2,1,0,12380
CLK-003794,GN-LEA-0413,Q-0013,3,0,1,7968
CLK-003795,RW-APP-0237,Q-0082,1,1,0,30421
CLK-003796,GN-LEA-0477,Q-0002,1,0,1,15460
CLK-003797,RW-APP-0276,Q-0069,1,1,0,33567
CLK-003798,RW-APP-0341,Q-0020,4,1,0,10509
CLK-003799,RW-LEA-0045,Q-0052,4,0,0,22726
CLK-003800,RW-HOM-0358,Q-0070,4,1,0,11081
CLK-003801,RW-LEA-0397,Q-0049,1,1,0,48935
CLK-003802,RW-LEA-0386,Q-0035,2,1,0,22695
CLK-003803,RW-JEW-0033,Q-0107,7,1,1,29610
CLK-003804,RW-LEA-0350,Q-0069,2,0,1,57008
CLK-003805,RW-BAS-0249,Q-0007,3,1,0,12482
CLK-003806,RW-BAS-0143,Q-0040,8,0,0,24158
CLK-003807,RW-JEW-0268,Q-0105,3,0,1,47369
CLK-003808,RW-JEW-0008,Q-0100,1,1,0,26002
CLK-003809,RW-HOM-0175,Q-0026,4,0,0,43537
CLK-003810,RW-LEA-0133,Q-0031,5,1,0,42193
CLK-003811,RW-LEA-0154,Q-0112,4,0,1,25643
CLK-003812,GN-JEW-0496,Q-0033,3,1,0,13265
CLK-003813,RW-APP-0298,Q-0083,2,1,0,25024
CLK-003814,RW-HOM-0357,Q-0021,2,0,1,37442
CLK-003815,RW-LEA-0339,Q-0087,3,1,0,17855
CLK-003816,RW-JEW-0132,Q-0017,2,1,0,30758
CLK-003817,RW-BAS-0063,Q-0002,6,0,0,4779
CLK-003818,RW-APP-0112,Q-0002,1,1,1,24112
CLK-003819,RW-HOM-0207,Q-0087,1,1,0,42644
CLK-003820,GN-APP-0473,Q-0080,2,1,0,2306
CLK-003821,RW-HOM-0052,Q-0046,1,1,1,40850
CLK-003822,GN-HOM-0478,Q-0074,3,1,0,8570
CLK-003823,RW-JEW-0229,Q-0032,7,1,0,18567
CLK-003824,RW-JEW-0367,Q-0058,10,0,0,41030
CLK-003825,RW-LEA-0278,Q-0080,4,0,0,16953
CLK-003826,RW-BAS-0376,Q-0114,3,1,0,3847
CLK-003827,GN-HOM-0439,Q-0057,2,1,0,6805
CLK-003828,RW-BAS-0113,Q-0007,9,0,1,14979
CLK-003829,RW-BAS-0113,Q-0006,1,0,0,14979
CLK-003830,RW-BAS-0275,Q-0049,3,1,0,21160
CLK-003831,RW-BAS-0198,Q-0064,1,1,0,22733
CLK-003832,RW-JEW-0145,Q-0026,10,0,0,16066
CLK-003833,RW-LEA-0273,Q-0100,1,1,0,17375
CLK-003834,RW-APP-0120,Q-0108,6,0,1,10946
CLK-003835,GN-APP-0442,Q-0050,2,1,0,7096
CLK-003836,RW-JEW-0074,Q-0037,1,0,0,9737
CLK-003837,RW-JEW-0153,Q-0115,1,1,0,20013
CLK-003838,GN-BAS-0474,Q-0096,6,1,0,6926
CLK-003839,RW-APP-0264,Q-0040,1,1,1,23502
CLK-003840,GN-HOM-0436,Q-0045,2,0,0,9373
CLK-003841,RW-LEA-0064,Q-0069,2,1,0,58086
CLK-003842,RW-BAS-0282,Q-0075,2,0,0,23254
CLK-003843,RW-JEW-0370,Q-0081,2,1,0,19432
CLK-003844,RW-HOM-0225,Q-0035,5,1,0,34897
CLK-003845,GN-HOM-0452,Q-0114,4,0,0,11009
CLK-003846,RW-HOM-0368,Q-0005,4,1,0,21876
CLK-003847,RW-APP-0237,Q-0062,1,1,1,30421
CLK-003848,RW-HOM-0377,Q-0026,5,1,0,19751
CLK-003849,RW-JEW-0317,Q-0085,4,1,0,25277
CLK-003850,GN-BAS-0422,Q-0079,8,1,1,4557
CLK-003851,RW-LEA-0128,Q-0030,1,1,0,78713
CLK-003852,RW-JEW-0183,Q-0109,2,1,0,5365
CLK-003853,RW-HOM-0362,Q-0099,7,1,0,37635
CLK-003854,RW-APP-0178,Q-0001,1,1,0,19690
CLK-003855,RW-BAS-0326,Q-0091,3,1,1,17789
CLK-003856,RW-HOM-0110,Q-0006,2,1,0,25216
CLK-003857,RW-HOM-0088,Q-0026,4,0,1,21633
CLK-003858,RW-JEW-0015,Q-0076,2,0,0,41220
CLK-003859,RW-HOM-0334,Q-0096,2,0,0,27479
CLK-003860,RW-LEA-0154,Q-0058,3,0,0,25643
CLK-003861,RW-BAS-0326,Q-0042,2,1,0,17789
CLK-003862,RW-JEW-0313,Q-0026,3,0,0,25779
CLK-003863,GN-LEA-0429,Q-0051,1,1,0,20560
CLK-003864,RW-JEW-0131,Q-0068,1,1,0,31638
CLK-003865,RW-JEW-0349,Q-0004,3,1,1,21304
CLK-003866,RW-BAS-0396,Q-0025,1,1,1,24091
CLK-003867,RW-HOM-0103,Q-0049,1,1,0,15956
CLK-003868,RW-APP-0320,Q-0066,3,1,0,13118
CLK-003869,RW-BAS-0249,Q-0039,4,1,0,12482
CLK-003870,RW-BAS-0214,Q-0106,3,1,0,12489
CLK-003871,RW-LEA-0035,Q-0030,2,1,0,21155
CLK-003872,RW-JEW-0239,Q-0050,3,0,1,39339
CLK-003873,RW-JEW-0070,Q-0018,1,1,0,28884
CLK-003874,RW-APP-0279,Q-0021,8,1,1,32462
CLK-003875,GN-LEA-0411,Q-0039,1,1,0,12670
CLK-003876,RW-HOM-0100,Q-0094,3,1,1,29422
CLK-003877,RW-BAS-0063,Q-0071,2,1,0,4779
CLK-003878,RW-HOM-0209,Q-0096,3,1,0,37025
CLK-003879,GN-HOM-0452,Q-0040,2,0,0,11009
CLK-003880,RW-BAS-0140,Q-0065,1,0,1,15594
CLK-003881,RW-APP-0244,Q-0002,4,1,0,30769
CLK-003882,RW-LEA-0035,Q-0050,1,1,0,21155
CLK-003883,RW-BAS-0297,Q-0034,13,1,0,13216
CLK-003884,RW-APP-0120,Q-0117,1,0,0,10946
CLK-003885,RW-BAS-0009,Q-0095,3,1,1,23295
CLK-003886,RW-HOM-0281,Q-0003,3,0,1,38042
CLK-003887,RW-APP-0161,Q-0113,4,1,0,30217
CLK-003888,GN-LEA-0490,Q-0013,6,1,0,22670
CLK-003889,RW-APP-0120,Q-0001,2,1,0,10946
CLK-003890,GN-JEW-0483,Q-0073,3,0,1,13150
CLK-003891,RW-HOM-0021,Q-0059,4,1,0,44721
CLK-003892,RW-JEW-0067,Q-0104,1,1,0,12468
CLK-003893,RW-HOM-0383,Q-0039,4,1,1,29025
CLK-003894,RW-JEW-0139,Q-0051,1,0,0,18440
CLK-003895,GN-LEA-0482,Q-0101,2,1,1,9766
CLK-003896,RW-LEA-0257,Q-0015,2,1,0,78416
CLK-003897,RW-LEA-0331,Q-0091,4,0,0,29735
CLK-003898,RW-APP-0185,Q-0064,4,1,0,18312
CLK-003899,RW-BAS-0197,Q-0007,5,1,0,24171
CLK-003900,RW-APP-0322,Q-0057,2,0,0,21565
CLK-003901,RW-BAS-0135,Q-0085,1,0,1,23101
CLK-003902,RW-BAS-0326,Q-0047,2,1,0,17789
CLK-003903,RW-BAS-0214,Q-0001,1,1,0,12489
CLK-003904,RW-LEA-0321,Q-0116,1,1,0,61206
CLK-003905,RW-JEW-0229,Q-0055,1,0,1,18567
CLK-003906,RW-LEA-0057,Q-0070,2,0,0,17911
CLK-003907,RW-JEW-0008,Q-0060,1,1,0,26002
CLK-003908,RW-LEA-0169,Q-0120,1,1,0,54517
CLK-003909,RW-JEW-0016,Q-0086,5,1,0,36732
CLK-003910,GN-HOM-0452,Q-0047,1,0,0,11009
CLK-003911,RW-HOM-0049,Q-0001,3,1,0,31123
CLK-003912,RW-BAS-0129,Q-0052,6,1,1,3096
CLK-003913,RW-HOM-0334,Q-0100,1,0,0,27479
CLK-003914,GN-JEW-0479,Q-0079,1,1,1,4067
CLK-003915,GN-LEA-0491,Q-0012,3,1,0,9707
CLK-003916,RW-LEA-0348,Q-0004,4,1,0,35458
CLK-003917,RW-APP-0228,Q-0063,1,1,0,5571
CLK-003918,RW-JEW-0252,Q-0053,7,1,0,23411
CLK-003919,RW-BAS-0296,Q-0096,4,1,0,12224
CLK-003920,RW-LEA-0022,Q-0004,1,0,1,33289
CLK-003921,RW-HOM-0383,Q-0114,4,1,0,29025
CLK-003922,RW-LEA-0004,Q-0052,1,1,0,56851
CLK-003923,RW-APP-0335,Q-0038,1,1,1,21367
CLK-003924,RW-BAS-0343,Q-0042,2,1,0,8542
CLK-003925,RW-LEA-0295,Q-0117,5,1,0,24718
CLK-003926,RW-HOM-0061,Q-0085,12,1,0,22847
CLK-003927,GN-LEA-0434,Q-0117,2,0,0,24120
CLK-003928,RW-BAS-0258,Q-0006,2,1,0,8707
CLK-003929,RW-JEW-0247,Q-0115,1,1,1,47738
CLK-003930,RW-JEW-0373,Q-0079,2,1,0,28678
CLK-003931,GN-JEW-0479,Q-0094,1,1,0,4067
CLK-003932,RW-LEA-0181,Q-0099,2,1,1,30494
CLK-003933,RW-JEW-0247,Q-0011,9,0,0,47738
CLK-003934,GN-BAS-0417,Q-0076,1,1,0,5346
CLK-003935,RW-LEA-0072,Q-0100,1,0,0,57375
CLK-003936,RW-JEW-0144,Q-0059,2,1,1,46447
CLK-003937,RW-JEW-0016,Q-0114,6,0,0,36732
CLK-003938,RW-APP-0019,Q-0020,3,1,1,21961
CLK-003939,RW-LEA-0340,Q-0077,3,1,1,23918
CLK-003940,RW-HOM-0118,Q-0008,5,0,0,31704
CLK-003941,RW-LEA-0080,Q-0108,1,1,0,71875
CLK-003942,RW-BAS-0141,Q-0075,7,1,1,15917
CLK-003943,GN-APP-0470,Q-0083,7,0,0,4607
CLK-003944,RW-APP-0276,Q-0060,1,1,0,33567
CLK-003945,RW-JEW-0316,Q-0001,3,1,0,11224
CLK-003946,RW-APP-0136,Q-0019,4,1,0,13342
CLK-003947,RW-JEW-0373,Q-0085,3,0,0,28678
CLK-003948,GN-LEA-0408,Q-0034,1,1,0,6795
CLK-003949,RW-LEA-0029,Q-0022,3,0,0,38807
CLK-003950,RW-BAS-0065,Q-0107,4,1,0,13981
CLK-003951,RW-HOM-0207,Q-0015,2,1,0,42644
CLK-003952,RW-BAS-0314,Q-0118,2,1,0,20953
CLK-003953,GN-LEA-0408,Q-0029,1,1,0,6795
CLK-003954,RW-JEW-0106,Q-0084,2,1,0,45426
CLK-003955,RW-BAS-0048,Q-0076,7,1,0,21255
CLK-003956,RW-APP-0392,Q-0118,1,0,0,7904
CLK-003957,RW-BAS-0166,Q-0011,4,0,0,10492
CLK-003958,RW-APP-0120,Q-0070,1,1,0,10946
CLK-003959,RW-JEW-0360,Q-0117,2,1,0,28672
CLK-003960,GN-JEW-0467,Q-0070,4,1,0,11601
CLK-003961,RW-BAS-0263,Q-0054,5,1,0,7891
CLK-003962,GN-APP-0469,Q-0011,1,1,0,3130
CLK-003963,RW-JEW-0240,Q-0030,5,1,0,23867
CLK-003964,RW-BAS-0214,Q-0053,3,0,0,12489
CLK-003965,RW-APP-0335,Q-0026,1,1,0,21367
CLK-003966,RW-JEW-0180,Q-0120,2,1,1,29995
CLK-003967,RW-BAS-0125,Q-0078,16,1,1,5502
CLK-003968,RW-LEA-0123,Q-0120,7,1,1,58493
CLK-003969,RW-HOM-0190,Q-0100,1,1,0,10222
CLK-003970,RW-BAS-0275,Q-0103,2,1,0,21160
CLK-003971,RW-LEA-0012,Q-0010,7,1,0,43414
CLK-003972,RW-JEW-0016,Q-0033,8,1,0,36732
CLK-003973,RW-LEA-0121,Q-0040,3,1,0,15355
CLK-003974,RW-BAS-0166,Q-0054,8,1,0,10492
CLK-003975,GN-JEW-0467,Q-0116,9,1,0,11601
CLK-003976,GN-HOM-0436,Q-0051,4,0,0,9373
CLK-003977,RW-LEA-0226,Q-0045,5,1,0,54047
CLK-003978,RW-BAS-0113,Q-0100,5,0,0,14979
CLK-003979,GN-LEA-0418,Q-0052,4,1,0,15809
CLK-003980,GN-JEW-0489,Q-0059,1,1,0,8715
CLK-003981,RW-BAS-0332,Q-0008,2,1,0,3766
CLK-003982,RW-BAS-0020,Q-0104,3,1,0,3677
CLK-003983,RW-BAS-0344,Q-0001,6,0,0,21228
CLK-003984,GN-APP-0466,Q-0117,2,0,1,7330
CLK-003985,RW-LEA-0295,Q-0037,3,0,0,24718
CLK-003986,RW-JEW-0163,Q-0117,4,1,0,38465
CLK-003987,RW-APP-0006,Q-0044,3,0,0,23949
CLK-003988,RW-BAS-0063,Q-0084,8,1,1,4779
CLK-003989,RW-HOM-0085,Q-0064,7,1,0,16115
CLK-003990,RW-LEA-0399,Q-0050,1,1,1,75901
CLK-003991,RW-LEA-0092,Q-0097,2,1,0,74562
CLK-003992,GN-BAS-0422,Q-0023,3,1,1,4557
CLK-003993,RW-BAS-0065,Q-0037,5,1,0,13981
CLK-003994,RW-APP-0305,Q-0104,3,0,0,20584
CLK-003995,GN-LEA-0464,Q-0086,3,0,0,21198
CLK-003996,RW-HOM-0156,Q-0114,3,1,0,12380
CLK-003997,RW-BAS-0379,Q-0120,2,0,0,22372
CLK-003998,RW-JEW-0007,Q-0024,1,0,0,25055
CLK-003999,RW-HOM-0262,Q-0015,10,1,0,43213
CLK-004000,RW-APP-0037,Q-0100,2,1,1,25331
CLK-004001,RW-HOM-0383,Q-0116,1,0,0,29025
CLK-004002,GN-JEW-0448,Q-0017,1,0,0,3055
CLK-004003,RW-JEW-0370,Q-0097,2,1,0,19432
CLK-004004,RW-BAS-0389,Q-0010,3,0,1,16786
CLK-004005,GN-LEA-0455,Q-0090,6,1,0,19934
CLK-004006,RW-HOM-0062,Q-0113,8,1,0,35081
CLK-004007,GN-JEW-0437,Q-0006,1,0,0,12428
CLK-004008,RW-APP-0322,Q-0096,7,0,0,21565
CLK-004009,RW-APP-0302,Q-0007,5,1,0,25242
CLK-004010,RW-HOM-0368,Q-0070,1,0,0,21876
CLK-004011,RW-APP-0300,Q-0036,2,1,0,30818
CLK-004012,RW-BAS-0290,Q-0088,5,1,1,23901
CLK-004013,RW-JEW-0189,Q-0039,4,0,0,10154
CLK-004014,GN-APP-0466,Q-0061,3,0,0,7330
CLK-004015,RW-APP-0393,Q-0080,2,1,0,17447
CLK-004016,RW-LEA-0287,Q-0069,2,1,0,43213
CLK-004017,RW-HOM-0100,Q-0099,2,1,1,29422
CLK-004018,RW-LEA-0192,Q-0108,2,1,0,23893
CLK-004019,GN-APP-0494,Q-0103,2,1,1,13246
CLK-004020,RW-APP-0302,Q-0012,4,1,0,25242
CLK-004021,GN-JEW-0489,Q-0115,1,1,1,8715
CLK-004022,RW-HOM-0061,Q-0002,3,1,0,22847
CLK-004023,GN-HOM-0481,Q-0009,5,1,0,4451
CLK-004024,RW-LEA-0380,Q-0085,5,0,0,32572
CLK-004025,RW-APP-0264,Q-0017,6,0,1,23502
CLK-004026,RW-BAS-0197,Q-0097,1,1,1,24171
CLK-004027,RW-JEW-0054,Q-0006,4,0,0,9251
CLK-004028,GN-JEW-0457,Q-0021,7,1,1,4933
CLK-004029,RW-BAS-0105,Q-0120,1,1,0,23275
CLK-004030,RW-APP-0195,Q-0016,1,1,0,15526
CLK-004031,RW-HOM-0069,Q-0007,3,1,0,17941
CLK-004032,GN-JEW-0407,Q-0057,8,1,0,13213
CLK-004033,RW-JEW-0152,Q-0062,1,1,0,35944
CLK-004034,RW-HOM-0363,Q-0035,3,1,0,27171
CLK-004035,RW-HOM-0378,Q-0052,1,1,0,24698
CLK-004036,GN-HOM-0478,Q-0049,1,1,0,8570
CLK-004037,RW-BAS-0038,Q-0050,10,1,0,23352
CLK-004038,RW-BAS-0289,Q-0057,3,1,0,9663
CLK-004039,RW-BAS-0191,Q-0092,2,1,0,14738
CLK-004040,RW-HOM-0246,Q-0120,8,1,0,26646
CLK-004041,RW-HOM-0044,Q-0041,4,1,0,12329
CLK-004042,GN-JEW-0480,Q-0074,2,1,0,13396
CLK-004043,RW-JEW-0217,Q-0077,2,0,0,26718
CLK-004044,GN-JEW-0401,Q-0073,2,1,0,4237
CLK-004045,GN-JEW-0479,Q-0040,1,1,0,4067
CLK-004046,RW-BAS-0171,Q-0013,4,1,0,14568
CLK-004047,RW-APP-0053,Q-0002,6,0,0,5663
CLK-004048,RW-APP-0178,Q-0099,1,1,0,19690
CLK-004049,RW-BAS-0026,Q-0108,4,1,0,14022
CLK-004050,RW-BAS-0114,Q-0041,4,1,0,9497
CLK-004051,GN-BAS-0471,Q-0038,5,1,0,2345
CLK-004052,RW-JEW-0313,Q-0005,3,1,0,25779
CLK-004053,RW-BAS-0009,Q-0034,2,1,1,23295
CLK-004054,GN-APP-0487,Q-0078,4,1,0,6622
CLK-004055,RW-BAS-0213,Q-0037,1,1,1,5444
CLK-004056,RW-JEW-0132,Q-0040,8,0,0,30758
CLK-004057,RW-LEA-0287,Q-0043,2,1,0,43213
CLK-004058,RW-HOM-0307,Q-0059,5,1,0,13705
CLK-004059,GN-JEW-0451,Q-0118,1,0,0,2892
CLK-004060,RW-LEA-0160,Q-0070,1,1,1,53118
CLK-004061,GN-BAS-0474,Q-0034,7,0,0,6926
CLK-004062,RW-APP-0006,Q-0047,3,1,0,23949
CLK-004063,RW-HOM-0061,Q-0092,9,1,0,22847
CLK-004064,RW-APP-0318,Q-0079,4,1,0,17684
CLK-004065,RW-HOM-0357,Q-0017,4,1,0,37442
CLK-004066,RW-HOM-0262,Q-0016,2,0,0,43213
CLK-004067,RW-HOM-0049,Q-0003,6,0,1,31123
CLK-004068,RW-APP-0354,Q-0109,1,1,0,17682
CLK-004069,RW-HOM-0177,Q-0111,2,1,0,7179
CLK-004070,RW-JEW-0373,Q-0109,3,1,0,28678
CLK-004071,RW-APP-0185,Q-0078,4,0,0,18312
CLK-004072,RW-HOM-0207,Q-0034,3,1,0,42644
CLK-004073,GN-LEA-0475,Q-0058,1,1,0,20732
CLK-004074,RW-JEW-0372,Q-0108,1,1,0,14654
CLK-004075,RW-JEW-0239,Q-0108,1,0,0,39339
CLK-004076,RW-BAS-0381,Q-0092,4,1,0,7726
CLK-004077,GN-JEW-0500,Q-0034,4,1,0,8189
CLK-004078,RW-APP-0095,Q-0114,7,1,1,6054
CLK-004079,RW-LEA-0399,Q-0058,2,1,1,75901
CLK-004080,RW-HOM-0044,Q-0099,5,0,1,12329
CLK-004081,RW-JEW-0187,Q-0114,5,1,0,16459
CLK-004082,RW-HOM-0234,Q-0046,2,0,0,27375
CLK-004083,RW-HOM-0377,Q-0080,1,0,0,19751
CLK-004084,RW-JEW-0240,Q-0096,2,1,0,23867
CLK-004085,GN-JEW-0496,Q-0016,5,1,0,13265
CLK-004086,GN-LEA-0482,Q-0034,1,1,0,9766
CLK-004087,GN-JEW-0440,Q-0034,1,1,0,12595
CLK-004088,RW-APP-0276,Q-0015,2,1,0,33567
CLK-004089,RW-BAS-0043,Q-0059,3,1,0,9260
CLK-004090,RW-HOM-0118,Q-0098,1,1,0,31704
CLK-004091,GN-HOM-0468,Q-0024,2,0,0,6630
CLK-004092,GN-APP-0403,Q-0069,1,1,1,3657
CLK-004093,RW-LEA-0072,Q-0036,2,1,1,57375
CLK-004094,RW-HOM-0383,Q-0048,2,1,0,29025
CLK-004095,GN-JEW-0425,Q-0042,6,1,0,9772
CLK-004096,RW-LEA-0245,Q-0037,2,0,0,72199
CLK-004097,RW-BAS-0282,Q-0028,3,1,1,23254
CLK-004098,RW-JEW-0119,Q-0102,1,0,0,16066
CLK-004099,RW-APP-0393,Q-0031,1,1,0,17447
CLK-004100,RW-LEA-0254,Q-0008,3,1,0,23522
CLK-004101,RW-JEW-0046,Q-0020,1,1,0,39589
CLK-004102,RW-BAS-0314,Q-0077,2,1,0,20953
CLK-004103,RW-HOM-0040,Q-0109,2,0,0,36743
CLK-004104,RW-HOM-0110,Q-0055,1,1,1,25216
CLK-004105,RW-LEA-0181,Q-0002,1,1,0,30494
CLK-004106,RW-HOM-0157,Q-0087,3,1,0,38747
CLK-004107,RW-APP-0195,Q-0036,2,1,0,15526
CLK-004108,RW-APP-0300,Q-0040,2,1,0,30818
CLK-004109,RW-HOM-0324,Q-0040,1,0,0,10617
CLK-004110,GN-LEA-0435,Q-0076,1,1,0,11561
CLK-004111,RW-JEW-0139,Q-0004,12,1,0,18440
CLK-004112,RW-LEA-0192,Q-0015,3,1,1,23893
CLK-004113,RW-HOM-0176,Q-0076,12,1,0,17952
CLK-004114,RW-BAS-0023,Q-0084,4,1,0,14110
CLK-004115,RW-JEW-0174,Q-0001,5,0,0,10134
CLK-004116,RW-JEW-0106,Q-0014,1,0,0,45426
CLK-004117,RW-LEA-0164,Q-0003,2,1,0,46367
CLK-004118,RW-HOM-0071,Q-0118,5,0,0,18014
CLK-004119,RW-LEA-0386,Q-0052,2,1,0,22695
CLK-004120,RW-BAS-0051,Q-0077,1,1,0,24326
CLK-004121,GN-BAS-0406,Q-0101,2,0,0,7802
CLK-004122,RW-HOM-0146,Q-0098,3,0,0,11402
CLK-004123,RW-HOM-0021,Q-0049,1,1,0,44721
CLK-004124,RW-LEA-0057,Q-0011,9,0,0,17911
CLK-004125,RW-JEW-0070,Q-0081,1,1,0,28884
CLK-004126,RW-JEW-0119,Q-0060,3,1,1,16066
CLK-004127,RW-HOM-0363,Q-0014,2,1,1,27171
CLK-004128,RW-APP-0060,Q-0098,4,1,0,8654
CLK-004129,RW-JEW-0093,Q-0033,7,1,0,48222
CLK-004130,RW-APP-0006,Q-0050,6,1,0,23949
CLK-004131,RW-LEA-0230,Q-0062,2,0,0,53598
CLK-004132,RW-HOM-0377,Q-0070,1,1,0,19751
CLK-004133,RW-LEA-0294,Q-0022,1,1,1,38811
CLK-004134,RW-LEA-0399,Q-0046,1,0,0,75901
CLK-004135,GN-HOM-0460,Q-0045,5,1,0,6869
CLK-004136,RW-JEW-0240,Q-0078,2,0,0,23867
CLK-004137,GN-APP-0487,Q-0056,1,0,0,6622
CLK-004138,GN-LEA-0435,Q-0064,2,1,0,11561
CLK-004139,RW-HOM-0157,Q-0027,2,1,0,38747
CLK-004140,RW-LEA-0339,Q-0098,1,1,0,17855
CLK-004141,RW-JEW-0239,Q-0106,8,0,0,39339
CLK-004142,RW-BAS-0143,Q-0079,5,1,1,24158
CLK-004143,GN-BAS-0474,Q-0085,2,1,1,6926
CLK-004144,RW-BAS-0381,Q-0088,5,1,0,7726
CLK-004145,RW-APP-0371,Q-0010,2,0,1,14170
CLK-004146,RW-APP-0347,Q-0078,2,0,0,9732
CLK-004147,RW-HOM-0157,Q-0042,5,1,0,38747
CLK-004148,RW-HOM-0281,Q-0031,4,1,1,38042
CLK-004149,RW-JEW-0373,Q-0108,2,1,0,28678
CLK-004150,RW-HOM-0383,Q-0112,10,1,0,29025
CLK-004151,RW-LEA-0287,Q-0018,2,1,0,43213
CLK-004152,GN-HOM-0460,Q-0053,1,0,0,6869
CLK-004153,RW-JEW-0046,Q-0104,1,0,0,39589
CLK-004154,RW-BAS-0242,Q-0068,6,0,0,22572
CLK-004155,RW-APP-0120,Q-0030,4,1,0,10946
CLK-004156,RW-HOM-0377,Q-0071,8,1,0,19751
CLK-004157,RW-LEA-0133,Q-0053,1,1,0,42193
CLK-004158,RW-JEW-0370,Q-0053,1,1,0,19432
CLK-004159,GN-JEW-0448,Q-0110,3,0,0,3055
CLK-004160,RW-HOM-0103,Q-0044,3,1,1,15956
CLK-004161,RW-JEW-0024,Q-0069,6,1,1,41630
CLK-004162,RW-LEA-0245,Q-0020,14,1,0,72199
CLK-004163,RW-JEW-0375,Q-0120,5,1,0,9676
CLK-004164,RW-BAS-0170,Q-0067,6,0,0,16166
CLK-004165,RW-APP-0347,Q-0079,2,1,0,9732
CLK-004166,RW-JEW-0200,Q-0099,2,1,0,34404
CLK-004167,RW-HOM-0068,Q-0049,1,1,0,24760
